symbol,date,window_set,base_metric,gamma,theta,score,exceedance,amplitude,window_bars,day_bars,prior_days,future_days_used,mode
DEMO_A,2024-01-26,primary,0.8207973131072893,30.0,11.388622017726123,33.971669745362796,True,0.10510596365670268,52,240,5,5,retrospective
DEMO_A,2024-01-26,control,0.0853856256181722,4.988410065301258,11.388622017726123,0.0853856256181722,False,0.10510596365670268,51,240,5,5,retrospective
DEMO_A,2024-01-26,segment:09:30–10:00,0.09636166241927699,4.012422621334743,11.388622017726123,0.09636166241927699,False,0.10510596365670268,30,240,5,5,retrospective
DEMO_A,2024-01-26,segment:10:00–10:30,0.6825558900495761,30.0,11.388622017726123,28.25004773923453,True,0.10510596365670268,30,240,5,5,retrospective
DEMO_A,2024-01-26,segment:10:30–11:00,0.8207973131072893,30.0,11.388622017726123,33.971669745362796,True,0.10510596365670268,30,240,5,5,retrospective
DEMO_A,2024-01-26,segment:11:00–11:30,0.06414634380613059,1.3840008787774707,11.388622017726123,0.06414634380613059,False,0.10510596365670268,30,240,5,5,retrospective
DEMO_A,2024-01-26,segment:13:00–13:30,-0.07811637306914286,4.988410065301258,11.388622017726123,-0.07811637306914286,False,0.10510596365670268,30,240,5,5,retrospective
DEMO_A,2024-01-26,segment:13:30–14:00,-0.03515559862325431,4.330466613241535,11.388622017726123,-0.03515559862325431,False,0.10510596365670268,30,240,5,5,retrospective
DEMO_A,2024-01-26,segment:14:00–14:30,-0.055599806639818575,4.8069292292785875,11.388622017726123,-0.055599806639818575,False,0.10510596365670268,30,240,5,5,retrospective
DEMO_A,2024-01-26,segment:14:30–15:00,0.004243130406793597,6.557847217606161,11.388622017726123,0.004243130406793597,False,0.10510596365670268,30,240,5,5,retrospective
DEMO_A,2024-01-29,primary,0.2,6.681235394849925,5.519684982387672,0.2,False,0.02915567143938193,52,240,5,4,retrospective
DEMO_A,2024-01-29,control,0.2,3.877845792925888,5.519684982387672,0.2,False,0.02915567143938193,51,240,5,4,retrospective
DEMO_A,2024-01-29,segment:09:30–10:00,0.2,11.630840082817642,5.519684982387672,0.2,False,0.02915567143938193,30,240,5,4,retrospective
DEMO_A,2024-01-29,segment:10:00–10:30,0.2,8.136376615775918,5.519684982387672,0.2,False,0.02915567143938193,30,240,5,4,retrospective
DEMO_A,2024-01-29,segment:10:30–11:00,0.2,5.774877352121169,5.519684982387672,0.2,False,0.02915567143938193,30,240,5,4,retrospective
DEMO_A,2024-01-29,segment:11:00–11:30,0.2,3.877845792925888,5.519684982387672,0.2,False,0.02915567143938193,30,240,5,4,retrospective
DEMO_A,2024-01-29,segment:13:00–13:30,0.2,1.9900050199675052,5.519684982387672,0.2,False,0.02915567143938193,30,240,5,4,retrospective
DEMO_A,2024-01-29,segment:13:30–14:00,0.2,6.681235394849925,5.519684982387672,0.2,False,0.02915567143938193,30,240,5,4,retrospective
DEMO_A,2024-01-29,segment:14:00–14:30,0.2,5.940777703685335,5.519684982387672,0.2,False,0.02915567143938193,30,240,5,4,retrospective
DEMO_A,2024-01-29,segment:14:30–15:00,0.2,4.553967980432894,5.519684982387672,0.2,False,0.02915567143938193,30,240,5,4,retrospective
DEMO_A,2024-01-30,primary,0.2,7.404988471269451,5.841569590610235,0.2,False,0.025056502194081686,52,240,5,3,retrospective
DEMO_A,2024-01-30,control,0.2,4.169797406010824,5.841569590610235,0.2,False,0.025056502194081686,51,240,5,3,retrospective
DEMO_A,2024-01-30,segment:09:30–10:00,0.2,5.5979770047402955,5.841569590610235,0.2,False,0.025056502194081686,30,240,5,3,retrospective
DEMO_A,2024-01-30,segment:10:00–10:30,0.2,7.404988471269451,5.841569590610235,0.2,False,0.025056502194081686,30,240,5,3,retrospective
DEMO_A,2024-01-30,segment:10:30–11:00,0.2,3.0055097703881857,5.841569590610235,0.2,False,0.025056502194081686,30,240,5,3,retrospective
DEMO_A,2024-01-30,segment:11:00–11:30,0.2,4.169797406010824,5.841569590610235,0.2,False,0.025056502194081686,30,240,5,3,retrospective
DEMO_A,2024-01-30,segment:13:00–13:30,0.2,4.070010776029561,5.841569590610235,0.2,False,0.025056502194081686,30,240,5,3,retrospective
DEMO_A,2024-01-30,segment:13:30–14:00,0.2,5.180236291828201,5.841569590610235,0.2,False,0.025056502194081686,30,240,5,3,retrospective
DEMO_A,2024-01-30,segment:14:00–14:30,0.2,5.353936493221183,5.841569590610235,0.2,False,0.025056502194081686,30,240,5,3,retrospective
DEMO_A,2024-01-30,segment:14:30–15:00,0.2,10.164737271001146,5.841569590610235,0.2,False,0.025056502194081686,30,240,5,3,retrospective
DEMO_A,2024-01-31,primary,0.8103565127350506,30.0,13.223391792209881,35.02635704131601,True,0.09493212041735216,52,240,5,2,retrospective
DEMO_A,2024-01-31,control,-0.022816876604673294,5.240343459051055,13.223391792209881,-0.022816876604673294,False,0.09493212041735216,51,240,5,2,retrospective
DEMO_A,2024-01-31,segment:09:30–10:00,-0.016059719414211904,3.5462697460840737,13.223391792209881,-0.016059719414211904,False,0.09493212041735216,30,240,5,2,retrospective
DEMO_A,2024-01-31,segment:10:00–10:30,0.638372877968807,30.0,13.223391792209881,27.592641013966333,True,0.09493212041735216,30,240,5,2,retrospective
DEMO_A,2024-01-31,segment:10:30–11:00,0.8103565127350506,30.0,13.223391792209881,35.02635704131601,True,0.09493212041735216,30,240,5,2,retrospective
DEMO_A,2024-01-31,segment:11:00–11:30,-0.022816876604673294,5.240343459051055,13.223391792209881,-0.022816876604673294,False,0.09493212041735216,30,240,5,2,retrospective
DEMO_A,2024-01-31,segment:13:00–13:30,-0.06500778007162752,2.7575664047120148,13.223391792209881,-0.06500778007162752,False,0.09493212041735216,30,240,5,2,retrospective
DEMO_A,2024-01-31,segment:13:30–14:00,-0.08355851073668596,2.7093993059396837,13.223391792209881,-0.08355851073668596,False,0.09493212041735216,30,240,5,2,retrospective
DEMO_A,2024-01-31,segment:14:00–14:30,-0.04811020834376481,5.161973220474849,13.223391792209881,-0.04811020834376481,False,0.09493212041735216,30,240,5,2,retrospective
DEMO_A,2024-01-31,segment:14:30–15:00,0.013163763760477416,6.46228748118347,13.223391792209881,0.013163763760477416,False,0.09493212041735216,30,240,5,2,retrospective
DEMO_A,2024-02-01,primary,0.3179739633801816,4.631575953694342,2.0,0.3179739633801816,False,0.043703646110349985,52,240,5,1,retrospective
DEMO_A,2024-02-01,control,0.2697191654520688,6.544782019768489,2.0,0.2697191654520688,False,0.043703646110349985,51,240,5,1,retrospective
DEMO_A,2024-02-01,segment:09:30–10:00,0.7206153259850185,9.376321755178243,2.0,8.197951810118228,True,0.043703646110349985,30,240,5,1,retrospective
DEMO_A,2024-02-01,segment:10:00–10:30,0.43180400663069496,1.604233377982001,2.0,1.556322413444712,False,0.043703646110349985,30,240,5,1,retrospective
DEMO_A,2024-02-01,segment:10:30–11:00,0.26578770953138336,2.7835719713214937,2.0,0.26578770953138336,False,0.043703646110349985,30,240,5,1,retrospective
DEMO_A,2024-02-01,segment:11:00–11:30,0.2697191654520688,6.544782019768489,2.0,0.2697191654520688,False,0.043703646110349985,30,240,5,1,retrospective
DEMO_A,2024-02-01,segment:13:00–13:30,0.24434013306703825,4.567094697048963,2.0,0.24434013306703825,False,0.043703646110349985,30,240,5,1,retrospective
DEMO_A,2024-02-01,segment:13:30–14:00,0.14126311656526816,4.631575953694342,2.0,0.14126311656526816,False,0.043703646110349985,30,240,5,1,retrospective
DEMO_A,2024-02-01,segment:14:00–14:30,0.11652508242817547,3.1603024026770528,2.0,0.11652508242817547,False,0.043703646110349985,30,240,5,1,retrospective
DEMO_A,2024-02-01,segment:14:30–15:00,0.04899760384539067,5.102341550991168,2.0,0.04899760384539067,False,0.043703646110349985,30,240,5,1,retrospective
DEMO_A,2024-02-02,primary,0.2,8.104544087766502,3.3378397599595946,0.2,False,0.022584902155660887,52,240,5,0,retrospective
DEMO_A,2024-02-02,control,0.2,5.6438309268544495,3.3378397599595946,0.2,False,0.022584902155660887,51,240,5,0,retrospective
DEMO_A,2024-02-02,segment:09:30–10:00,0.2,6.425798442119338,3.3378397599595946,0.2,False,0.022584902155660887,30,240,5,0,retrospective
DEMO_A,2024-02-02,segment:10:00–10:30,0.2,10.063451171784264,3.3378397599595946,0.2,False,0.022584902155660887,30,240,5,0,retrospective
DEMO_A,2024-02-02,segment:10:30–11:00,0.2,4.746464359378721,3.3378397599595946,0.2,False,0.022584902155660887,30,240,5,0,retrospective
DEMO_A,2024-02-02,segment:11:00–11:30,0.2,3.1412733504097856,3.3378397599595946,0.2,False,0.022584902155660887,30,240,5,0,retrospective
DEMO_A,2024-02-02,segment:13:00–13:30,0.2,5.6438309268544495,3.3378397599595946,0.2,False,0.022584902155660887,30,240,5,0,retrospective
DEMO_A,2024-02-02,segment:13:30–14:00,0.2,8.104544087766502,3.3378397599595946,0.2,False,0.022584902155660887,30,240,5,0,retrospective
DEMO_A,2024-02-02,segment:14:00–14:30,0.2,7.135322812993444,3.3378397599595946,0.2,False,0.022584902155660887,30,240,5,0,retrospective
DEMO_A,2024-02-02,segment:14:30–15:00,0.2,3.521142185166405,3.3378397599595946,0.2,False,0.022584902155660887,30,240,5,0,retrospective
DEMO_B,2024-01-02,primary,0.05278732330067962,5.296809523809542,8.832084388389276,0.05278732330067962,False,0.09579649999999999,52,240,0,5,retrospective
DEMO_B,2024-01-02,control,0.7798985881768941,30.0,8.832084388389276,30.285087790470804,True,0.09579649999999999,51,240,0,5,retrospective
DEMO_B,2024-01-02,segment:09:30–10:00,0.10920751759647501,8.137857142857133,8.832084388389276,0.10920751759647501,False,0.09579649999999999,30,240,0,5,retrospective
DEMO_B,2024-01-02,segment:10:00–10:30,0.047116075245836504,2.14080952380953,8.832084388389276,0.047116075245836504,False,0.09579649999999999,30,240,0,5,retrospective
DEMO_B,2024-01-02,segment:10:30–11:00,0.34498708305927445,19.41542857142857,8.832084388389276,0.34498708305927445,False,0.09579649999999999,30,240,0,5,retrospective
DEMO_B,2024-01-02,segment:11:00–11:30,0.7798985881768941,30.0,8.832084388389276,30.285087790470804,True,0.09579649999999999,30,240,0,5,retrospective
DEMO_B,2024-01-02,segment:13:00–13:30,0.051403437369863414,2.055047619047607,8.832084388389276,0.051403437369863414,False,0.09579649999999999,30,240,0,5,retrospective
DEMO_B,2024-01-02,segment:13:30–14:00,-0.12497118413062354,4.672190476190522,8.832084388389276,-0.12497118413062354,False,0.09579649999999999,30,240,0,5,retrospective
DEMO_B,2024-01-02,segment:14:00–14:30,-0.08357166983283076,5.298047619047639,8.832084388389276,-0.08357166983283076,False,0.09579649999999999,30,240,0,5,retrospective
DEMO_B,2024-01-02,segment:14:30–15:00,-0.016233987498775474,5.386380952380927,8.832084388389276,-0.016233987498775474,False,0.09579649999999999,30,240,0,5,retrospective
DEMO_B,2024-01-03,primary,0.2,3.1312685417545225,2.668515018138512,0.2,False,0.02719424541246107,52,240,1,5,retrospective
DEMO_B,2024-01-03,control,0.2,4.913177612159866,2.668515018138512,0.2,False,0.02719424541246107,51,240,1,5,retrospective
DEMO_B,2024-01-03,segment:09:30–10:00,0.2,3.3237497955093622,2.668515018138512,0.2,False,0.02719424541246107,30,240,1,5,retrospective
DEMO_B,2024-01-03,segment:10:00–10:30,0.2,3.1312685417545225,2.668515018138512,0.2,False,0.02719424541246107,30,240,1,5,retrospective
DEMO_B,2024-01-03,segment:10:30–11:00,0.2,1.6542675987575248,2.668515018138512,0.2,False,0.02719424541246107,30,240,1,5,retrospective
DEMO_B,2024-01-03,segment:11:00–11:30,0.2,4.913177612159866,2.668515018138512,0.2,False,0.02719424541246107,30,240,1,5,retrospective
DEMO_B,2024-01-03,segment:13:00–13:30,0.2,3.1283772941605426,2.668515018138512,0.2,False,0.02719424541246107,30,240,1,5,retrospective
DEMO_B,2024-01-03,segment:13:30–14:00,0.2,2.7775409877597244,2.668515018138512,0.2,False,0.02719424541246107,30,240,1,5,retrospective
DEMO_B,2024-01-03,segment:14:00–14:30,0.2,2.703790475363073,2.668515018138512,0.2,False,0.02719424541246107,30,240,1,5,retrospective
DEMO_B,2024-01-03,segment:14:30–15:00,0.2,3.839008034753315,2.668515018138512,0.2,False,0.02719424541246107,30,240,1,5,retrospective
DEMO_B,2024-01-04,primary,0.2,3.7492605205510663,4.525302841987918,0.2,False,0.024188748621640454,52,240,2,5,retrospective
DEMO_B,2024-01-04,control,0.2,7.651361347857048,4.525302841987918,0.2,False,0.024188748621640454,51,240,2,5,retrospective
DEMO_B,2024-01-04,segment:09:30–10:00,0.2,4.860161267764526,4.525302841987918,0.2,False,0.024188748621640454,30,240,2,5,retrospective
DEMO_B,2024-01-04,segment:10:00–10:30,0.2,3.916450256970428,4.525302841987918,0.2,False,0.024188748621640454,30,240,2,5,retrospective
DEMO_B,2024-01-04,segment:10:30–11:00,0.2,4.276177242078331,4.525302841987918,0.2,False,0.024188748621640454,30,240,2,5,retrospective
DEMO_B,2024-01-04,segment:11:00–11:30,0.2,7.651361347857048,4.525302841987918,0.2,False,0.024188748621640454,30,240,2,5,retrospective
DEMO_B,2024-01-04,segment:13:00–13:30,0.2,5.0312687760989405,4.525302841987918,0.2,False,0.024188748621640454,30,240,2,5,retrospective
DEMO_B,2024-01-04,segment:13:30–14:00,0.2,2.9533863969578023,4.525302841987918,0.2,False,0.024188748621640454,30,240,2,5,retrospective
DEMO_B,2024-01-04,segment:14:00–14:30,0.2,4.782089041892869,4.525302841987918,0.2,False,0.024188748621640454,30,240,2,5,retrospective
DEMO_B,2024-01-04,segment:14:30–15:00,0.2,4.939838364059321,4.525302841987918,0.2,False,0.024188748621640454,30,240,2,5,retrospective
DEMO_B,2024-01-05,primary,0.042220246089075625,8.152334124818864,12.506475664008867,0.042220246089075625,False,0.1022738517424892,52,240,3,5,retrospective
DEMO_B,2024-01-05,control,0.8278122838849784,30.0,12.506475664008867,35.18738269932444,True,0.1022738517424892,51,240,3,5,retrospective
DEMO_B,2024-01-05,segment:09:30–10:00,-0.007245402344444509,12.026500861712847,12.506475664008867,-0.007245402344444509,False,0.1022738517424892,30,240,3,5,retrospective
DEMO_B,2024-01-05,segment:10:00–10:30,-0.07258080232484632,5.671160315184498,12.506475664008867,-0.07258080232484632,False,0.1022738517424892,30,240,3,5,retrospective
DEMO_B,2024-01-05,segment:10:30–11:00,0.32836506136754234,19.95836619426451,12.506475664008867,0.32836506136754234,False,0.1022738517424892,30,240,3,5,retrospective
DEMO_B,2024-01-05,segment:11:00–11:30,0.8278122838849784,30.0,12.506475664008867,35.18738269932444,True,0.1022738517424892,30,240,3,5,retrospective
DEMO_B,2024-01-05,segment:13:00–13:30,0.20291562774017627,2.5433784288590515,12.506475664008867,0.20291562774017627,False,0.1022738517424892,30,240,3,5,retrospective
DEMO_B,2024-01-05,segment:13:30–14:00,0.042220246089075625,2.958954220835133,12.506475664008867,0.042220246089075625,False,0.1022738517424892,30,240,3,5,retrospective
DEMO_B,2024-01-05,segment:14:00–14:30,0.03745435183865227,3.641887536589316,12.506475664008867,0.03745435183865227,False,0.1022738517424892,30,240,3,5,retrospective
DEMO_B,2024-01-05,segment:14:30–15:00,-0.020398884014454582,2.658800464379543,12.506475664008867,-0.020398884014454582,False,0.1022738517424892,30,240,3,5,retrospective
DEMO_B,2024-01-08,primary,0.2,4.097863653344357,4.638121691134403,0.2,False,0.020657882537803013,52,240,4,5,retrospective
DEMO_B,2024-01-08,control,0.2,6.024352723062114,4.638121691134403,0.2,False,0.020657882537803013,51,240,4,5,retrospective
DEMO_B,2024-01-08,segment:09:30–10:00,0.2,7.663944370127133,4.638121691134403,0.2,False,0.020657882537803013,30,240,4,5,retrospective
DEMO_B,2024-01-08,segment:10:00–10:30,0.2,2.5695601200512033,4.638121691134403,0.2,False,0.020657882537803013,30,240,4,5,retrospective
DEMO_B,2024-01-08,segment:10:30–11:00,0.2,9.406863238250658,4.638121691134403,0.2,False,0.020657882537803013,30,240,4,5,retrospective
DEMO_B,2024-01-08,segment:11:00–11:30,0.2,3.8437256564589912,4.638121691134403,0.2,False,0.020657882537803013,30,240,4,5,retrospective
DEMO_B,2024-01-08,segment:13:00–13:30,0.2,5.357469444966591,4.638121691134403,0.2,False,0.020657882537803013,30,240,4,5,retrospective
DEMO_B,2024-01-08,segment:13:30–14:00,0.2,4.097863653344357,4.638121691134403,0.2,False,0.020657882537803013,30,240,4,5,retrospective
DEMO_B,2024-01-08,segment:14:00–14:30,0.2,4.860559445512303,4.638121691134403,0.2,False,0.020657882537803013,30,240,4,5,retrospective
DEMO_B,2024-01-08,segment:14:30–15:00,0.2,7.4173445636872275,4.638121691134403,0.2,False,0.020657882537803013,30,240,4,5,retrospective
DEMO_B,2024-01-09,primary,0.2,5.956629214949715,4.288289378558819,0.2,False,0.027719045498856888,52,240,5,5,retrospective
DEMO_B,2024-01-09,control,0.2,3.608026678532211,4.288289378558819,0.2,False,0.027719045498856888,51,240,5,5,retrospective
DEMO_B,2024-01-09,segment:09:30–10:00,0.2,10.293799275192578,4.288289378558819,0.2,False,0.027719045498856888,30,240,5,5,retrospective
DEMO_B,2024-01-09,segment:10:00–10:30,0.2,2.968971280443839,4.288289378558819,0.2,False,0.027719045498856888,30,240,5,5,retrospective
DEMO_B,2024-01-09,segment:10:30–11:00,0.2,2.9212686660540883,4.288289378558819,0.2,False,0.027719045498856888,30,240,5,5,retrospective
DEMO_B,2024-01-09,segment:11:00–11:30,0.2,3.608026678532211,4.288289378558819,0.2,False,0.027719045498856888,30,240,5,5,retrospective
DEMO_B,2024-01-09,segment:13:00–13:30,0.2,3.3157542626112932,4.288289378558819,0.2,False,0.027719045498856888,30,240,5,5,retrospective
DEMO_B,2024-01-09,segment:13:30–14:00,0.2,5.956629214949715,4.288289378558819,0.2,False,0.027719045498856888,30,240,5,5,retrospective
DEMO_B,2024-01-09,segment:14:00–14:30,0.2,4.17839218995517,4.288289378558819,0.2,False,0.027719045498856888,30,240,5,5,retrospective
DEMO_B,2024-01-09,segment:14:30–15:00,0.2,2.460910266358479,4.288289378558819,0.2,False,0.027719045498856888,30,240,5,5,retrospective
DEMO_B,2024-01-10,primary,0.0777190918780853,7.4650768045759825,11.565147580868585,0.0777190918780853,False,0.09960570049384924,52,240,5,5,retrospective
DEMO_B,2024-01-10,control,0.8853340187431288,30.0,11.565147580868585,36.79903914742162,True,0.09960570049384924,51,240,5,5,retrospective
DEMO_B,2024-01-10,segment:09:30–10:00,0.003980282283821293,6.8220957492241725,11.565147580868585,0.003980282283821293,False,0.09960570049384924,30,240,5,5,retrospective
DEMO_B,2024-01-10,segment:10:00–10:30,0.06286698292108861,7.4650768045759825,11.565147580868585,0.06286698292108861,False,0.09960570049384924,30,240,5,5,retrospective
DEMO_B,2024-01-10,segment:10:30–11:00,0.38946046979700527,23.95670882545554,11.565147580868585,0.38946046979700527,False,0.09960570049384924,30,240,5,5,retrospective
DEMO_B,2024-01-10,segment:11:00–11:30,0.8853340187431288,30.0,11.565147580868585,36.79903914742162,True,0.09960570049384924,30,240,5,5,retrospective
DEMO_B,2024-01-10,segment:13:00–13:30,0.15295443904790093,1.7406744771612168,11.565147580868585,0.15295443904790093,False,0.09960570049384924,30,240,5,5,retrospective
DEMO_B,2024-01-10,segment:13:30–14:00,0.046016422887561,6.683467943095434,11.565147580868585,0.046016422887561,False,0.09960570049384924,30,240,5,5,retrospective
DEMO_B,2024-01-10,segment:14:00–14:30,0.05553083396392194,4.279786827194792,11.565147580868585,0.05553083396392194,False,0.09960570049384924,30,240,5,5,retrospective
DEMO_B,2024-01-10,segment:14:30–15:00,-0.02595754840213749,3.3274904228000373,11.565147580868585,-0.02595754840213749,False,0.09960570049384924,30,240,5,5,retrospective
DEMO_B,2024-01-11,primary,0.2,3.742955123257603,3.7744852039141255,0.2,False,0.025844602225708946,52,240,5,5,retrospective
DEMO_B,2024-01-11,control,0.2,6.548969595052791,3.7744852039141255,0.2,False,0.025844602225708946,51,240,5,5,retrospective
DEMO_B,2024-01-11,segment:09:30–10:00,0.2,12.667716630291139,3.7744852039141255,0.2,False,0.025844602225708946,30,240,5,5,retrospective
DEMO_B,2024-01-11,segment:10:00–10:30,0.2,2.987331977010474,3.7744852039141255,0.2,False,0.025844602225708946,30,240,5,5,retrospective
DEMO_B,2024-01-11,segment:10:30–11:00,0.2,3.742955123257603,3.7744852039141255,0.2,False,0.025844602225708946,30,240,5,5,retrospective
DEMO_B,2024-01-11,segment:11:00–11:30,0.2,6.548969595052791,3.7744852039141255,0.2,False,0.025844602225708946,30,240,5,5,retrospective
DEMO_B,2024-01-11,segment:13:00–13:30,0.2,0.9637117309951797,3.7744852039141255,0.2,False,0.025844602225708946,30,240,5,5,retrospective
DEMO_B,2024-01-11,segment:13:30–14:00,0.2,3.7727897946382676,3.7744852039141255,0.2,False,0.025844602225708946,30,240,5,5,retrospective
DEMO_B,2024-01-11,segment:14:00–14:30,0.2,3.479533356517624,3.7744852039141255,0.2,False,0.025844602225708946,30,240,5,5,retrospective
DEMO_B,2024-01-11,segment:14:30–15:00,0.2,2.502624614485275,3.7744852039141255,0.2,False,0.025844602225708946,30,240,5,5,retrospective
DEMO_B,2024-01-12,primary,0.2,3.672391057795907,2.650503329329289,0.2,False,0.026789639536868342,52,240,5,5,retrospective
DEMO_B,2024-01-12,control,0.2,6.594209043707632,2.650503329329289,0.2,False,0.026789639536868342,51,240,5,5,retrospective
DEMO_B,2024-01-12,segment:09:30–10:00,0.2,6.359882638095469,2.650503329329289,0.2,False,0.026789639536868342,30,240,5,5,retrospective
DEMO_B,2024-01-12,segment:10:00–10:30,0.2,2.3222584183109958,2.650503329329289,0.2,False,0.026789639536868342,30,240,5,5,retrospective
DEMO_B,2024-01-12,segment:10:30–11:00,0.2,4.103432422935312,2.650503329329289,0.2,False,0.026789639536868342,30,240,5,5,retrospective
DEMO_B,2024-01-12,segment:11:00–11:30,0.2,6.594209043707632,2.650503329329289,0.2,False,0.026789639536868342,30,240,5,5,retrospective
DEMO_B,2024-01-12,segment:13:00–13:30,0.2,5.254815773105051,2.650503329329289,0.2,False,0.026789639536868342,30,240,5,5,retrospective
DEMO_B,2024-01-12,segment:13:30–14:00,0.2,2.5884244506097405,2.650503329329289,0.2,False,0.026789639536868342,30,240,5,5,retrospective
DEMO_B,2024-01-12,segment:14:00–14:30,0.2,4.9780049919141405,2.650503329329289,0.2,False,0.026789639536868342,30,240,5,5,retrospective
DEMO_B,2024-01-12,segment:14:30–15:00,0.2,3.5403488615381886,2.650503329329289,0.2,False,0.026789639536868342,30,240,5,5,retrospective
DEMO_B,2024-01-15,primary,0.014451404638407547,9.0889148429148,11.665672270324471,0.014451404638407547,False,0.10307933491794832,52,240,5,5,retrospective
DEMO_B,2024-01-15,control,0.7290991965085062,30.0,11.665672270324471,30.37840817428032,True,0.10307933491794832,51,240,5,5,retrospective
DEMO_B,2024-01-15,segment:09:30–10:00,-0.1438050510122751,1.4928950854125629,11.665672270324471,-0.1438050510122751,False,0.10307933491794832,30,240,5,5,retrospective
DEMO_B,2024-01-15,segment:10:00–10:30,-0.10322193321307488,9.0889148429148,11.665672270324471,-0.10322193321307488,False,0.10307933491794832,30,240,5,5,retrospective
DEMO_B,2024-01-15,segment:10:30–11:00,0.30062517816851025,23.455380619338072,11.665672270324471,0.30062517816851025,False,0.10307933491794832,30,240,5,5,retrospective
DEMO_B,2024-01-15,segment:11:00–11:30,0.7290991965085062,30.0,11.665672270324471,30.37840817428032,True,0.10307933491794832,30,240,5,5,retrospective
DEMO_B,2024-01-15,segment:13:00–13:30,0.1844601182108343,2.0036748771618957,11.665672270324471,0.1844601182108343,False,0.10307933491794832,30,240,5,5,retrospective
DEMO_B,2024-01-15,segment:13:30–14:00,0.025794954520152194,2.3807242693967026,11.665672270324471,0.025794954520152194,False,0.10307933491794832,30,240,5,5,retrospective
DEMO_B,2024-01-15,segment:14:00–14:30,-0.03427129629242311,4.210654178319358,11.665672270324471,-0.03427129629242311,False,0.10307933491794832,30,240,5,5,retrospective
DEMO_B,2024-01-15,segment:14:30–15:00,0.005138946996051777,5.172572094657181,11.665672270324471,0.005138946996051777,False,0.10307933491794832,30,240,5,5,retrospective
DEMO_B,2024-01-16,primary,0.2,8.899418507404157,4.736427656768348,0.2,False,0.02583741193704064,52,240,5,5,retrospective
DEMO_B,2024-01-16,control,0.2,7.93603385674397,4.736427656768348,0.2,False,0.02583741193704064,51,240,5,5,retrospective
DEMO_B,2024-01-16,segment:09:30–10:00,0.2,7.154477554106964,4.736427656768348,0.2,False,0.02583741193704064,30,240,5,5,retrospective
DEMO_B,2024-01-16,segment:10:00–10:30,0.2,8.899418507404157,4.736427656768348,0.2,False,0.02583741193704064,30,240,5,5,retrospective
DEMO_B,2024-01-16,segment:10:30–11:00,0.2,7.248734160986564,4.736427656768348,0.2,False,0.02583741193704064,30,240,5,5,retrospective
DEMO_B,2024-01-16,segment:11:00–11:30,0.2,7.93603385674397,4.736427656768348,0.2,False,0.02583741193704064,30,240,5,5,retrospective
DEMO_B,2024-01-16,segment:13:00–13:30,0.2,4.099159669402762,4.736427656768348,0.2,False,0.02583741193704064,30,240,5,5,retrospective
DEMO_B,2024-01-16,segment:13:30–14:00,0.2,5.71961887288477,4.736427656768348,0.2,False,0.02583741193704064,30,240,5,5,retrospective
DEMO_B,2024-01-16,segment:14:00–14:30,0.2,3.250277218994649,4.736427656768348,0.2,False,0.02583741193704064,30,240,5,5,retrospective
DEMO_B,2024-01-16,segment:14:30–15:00,0.2,6.644899788848962,4.736427656768348,0.2,False,0.02583741193704064,30,240,5,5,retrospective
DEMO_B,2024-01-17,primary,0.2,6.608610445731171,4.29017248442726,0.2,False,0.028581963194288858,52,240,5,5,retrospective
DEMO_B,2024-01-17,control,0.2,4.524879173442835,4.29017248442726,0.2,False,0.028581963194288858,51,240,5,5,retrospective
DEMO_B,2024-01-17,segment:09:30–10:00,0.2,3.009947304788795,4.29017248442726,0.2,False,0.028581963194288858,30,240,5,5,retrospective
DEMO_B,2024-01-17,segment:10:00–10:30,0.2,6.608610445731171,4.29017248442726,0.2,False,0.028581963194288858,30,240,5,5,retrospective
DEMO_B,2024-01-17,segment:10:30–11:00,0.2,6.086106855437469,4.29017248442726,0.2,False,0.028581963194288858,30,240,5,5,retrospective
DEMO_B,2024-01-17,segment:11:00–11:30,0.2,4.524879173442835,4.29017248442726,0.2,False,0.028581963194288858,30,240,5,5,retrospective
DEMO_B,2024-01-17,segment:13:00–13:30,0.2,4.434421878482917,4.29017248442726,0.2,False,0.028581963194288858,30,240,5,5,retrospective
DEMO_B,2024-01-17,segment:13:30–14:00,0.2,4.49423112918017,4.29017248442726,0.2,False,0.028581963194288858,30,240,5,5,retrospective
DEMO_B,2024-01-17,segment:14:00–14:30,0.2,4.48339160178838,4.29017248442726,0.2,False,0.028581963194288858,30,240,5,5,retrospective
DEMO_B,2024-01-17,segment:14:30–15:00,0.2,6.961566561113192,4.29017248442726,0.2,False,0.028581963194288858,30,240,5,5,retrospective
DEMO_B,2024-01-18,primary,-0.02134016872281476,7.512362224738364,10.722550419799285,-0.02134016872281476,False,0.10245114321695124,52,240,5,5,retrospective
DEMO_B,2024-01-18,control,0.6595619118250253,30.0,10.722550419799285,26.859043209273803,True,0.10245114321695124,51,240,5,5,retrospective
DEMO_B,2024-01-18,segment:09:30–10:00,-0.23904600509684387,2.8450447119717572,10.722550419799285,-0.23904600509684387,False,0.10245114321695124,30,240,5,5,retrospective
DEMO_B,2024-01-18,segment:10:00–10:30,-0.25825648374478116,4.069954402261331,10.722550419799285,-0.25825648374478116,False,0.10245114321695124,30,240,5,5,retrospective
DEMO_B,2024-01-18,segment:10:30–11:00,0.13937350027702905,21.400416695550348,10.722550419799285,0.13937350027702905,False,0.10245114321695124,30,240,5,5,retrospective
